시군구,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,Latitude,Longitude
서울특별시 광진구 자양동,한라아파트,59.96,202410,14,"98,000",9,개인,개인,1996,뚝섬로33길 20,37.5356572,127.0700386
서울특별시 용산구 후암동,후암미주,62.28,202410,14,"89,000",4,개인,개인,1980,후암로 71-1,37.5518414,126.97579
서울특별시 중랑구 신내동,신내6대주,39.84,202410,14,"39,000",5,개인,개인,1996,신내로19길 42,37.6152616,127.0910145
서울특별시 동대문구 청량리동,미주,124.76,202410,14,"125,000",9,개인,개인,1978,약령시로 147,37.5839304,127.0468075
서울특별시 동대문구 청량리동,미주,86.78,202410,14,"99,000",9,개인,법인,1978,약령시로 154,37.5824506,127.0458649
서울특별시 동대문구 장안동,장안위더스빌,107.97,202410,14,"76,000",16,개인,개인,2011,한천로 42,37.5662733,127.0621813
서울특별시 광진구 구의동,새한,84.91,202410,14,"91,000",9,개인,개인,2000,자양로26길 71,37.541028,127.0881053
서울특별시 성동구 금호동3가,두산,59.97,202410,14,"95,000",12,개인,개인,1994,동호로 100,37.5605514,127.0057072
서울특별시 광진구 광장동,극동1,126.94,202410,14,"247,500",11,개인,개인,1985,아차산로 552,37.5431583,127.1041888
서울특별시 성동구 하왕십리동,센트라스,40.94,202410,14,"92,500",7,개인,개인,2016,왕십리로 410,37.56611,127.0276467
서울특별시 중구 인현동2가,세운푸르지오헤리시티,28.4064,202410,14,"38,000",4,개인,개인,2023,마른내로 79,37.5647031,126.998033
서울특별시 동대문구 이문동,래미안이문2차,114.5,202410,14,"113,000",16,개인,개인,2004,이문로12길 3-10,37.5935187,127.0601161
서울특별시 성동구 옥수동,옥수삼성,59.7,202410,14,"135,000",10,개인,개인,1999,독서당로 218,37.5423618,127.014038
서울특별시 은평구 진관동,은평뉴타운꿈에그린,59.99,202410,14,"72,200",9,개인,개인,2018,진관3로 33,37.640175,126.920021
서울특별시 서대문구 홍제동,홍제역해링턴플레이스,84.95,202410,14,"125,600",1,개인,법인,2024,세무서8길 30,37.5900202,126.9485643
서울특별시 마포구 성산동,세원,59.87,202410,14,"52,000",6,개인,개인,1996,월드컵북로 194,37.5686164,126.9074734
서울특별시 양천구 신월동,신월대림,84.99,202410,14,"62,500",11,개인,개인,2001,오목로13길 7,37.5237109,126.8448735
서울특별시 서대문구 홍제동,청구1차,84.78,202410,14,"87,000",12,개인,개인,1994,통일로 348,37.5598665,126.9708838
서울특별시 양천구 목동,롯데캐슬위너,84.97,202410,14,"127,000",18,개인,개인,2005,목동중앙북로 38,37.5468897,126.8672385
서울특별시 은평구 응암동,위산일리온시티,26.9,202410,14,"34,300",13,개인,개인,2020,은평로 116,37.5998967,126.9207089
서울특별시 마포구 중동,중동계룡아파트,113.94,202410,14,"95,000",3,개인,개인,2000,월드컵북로38가길 20,37.5704843,126.9059376
서울특별시 마포구 망원동,두영이지안,59.95,202410,14,"73,000",7,개인,개인,2004,방울내로 36,37.558382,126.8999047
서울특별시 마포구 신공덕동,신공덕1차삼성래미안1아파트,114.75,202410,14,"172,500",13,개인,개인,2000,백범로37길 12,37.543481,126.955738
서울특별시 양천구 목동,목동신시가지2,95.67,202410,14,"229,000",2,개인,개인,1986,목동서로 70,37.5374761,126.8759409
서울특별시 양천구 목동,대원칸타빌3,84.98,202410,14,"126,000",14,개인,개인,2003,목동중앙로 9,37.5309664,126.8670979
서울특별시 양천구 신정동,목동신시가지11,51.48,202410,14,"118,000",7,개인,개인,1988,목동동로 10,37.5120557,126.85841
서울특별시 강서구 화곡동,우장산한화꿈에그린,84.98,202410,14,"74,000",2,개인,개인,2004,우장산로 103,37.5540072,126.8473926
서울특별시 양천구 신정동,목동신시가지13,70.73,202410,14,"158,000",7,개인,개인,1987,목동동로 100,37.5141907,126.8650029
서울특별시 마포구 신수동,대원칸타빌,117.183,202410,14,"143,500",12,개인,개인,2004,창전로2길 10,37.5480837,126.9336587
서울특별시 서대문구 남가좌동,DMC래미안클라시스,84.9,202410,14,"84,500",1,개인,개인,2000,증가로 191,37.5779334,126.9165623
서울특별시 노원구 상계동,상계주공2(고층),41.3,202410,14,"43,300",13,개인,개인,1987,동일로215길 23,37.6497536,127.058518
서울특별시 도봉구 방학동,삼익세라믹아파트,74.105,202410,14,"50,000",2,개인,개인,1988,도당로 37,36.8024128,126.5186578
서울특별시 노원구 상계동,한신2차,58.46,202410,14,"42,100",5,개인,개인,1988,한글비석로48길 6,37.6647789,127.0680427
서울특별시 노원구 월계동,주공2,44.52,202410,14,"37,000",14,개인,개인,1992,초안산로1길 18,37.6281255,127.0527822
서울특별시 도봉구 방학동,한화성원아파트,59.88,202410,14,"35,500",5,개인,개인,1996,방학로11길 10,37.6612909,127.0317101
서울특별시 도봉구 쌍문동,삼익세라믹,40.11,202410,14,"29,000",2,개인,개인,1988,해등로 195,37.6572508,127.0351747
서울특별시 성북구 길음동,길음동동부센트레빌(1278-0),84.844,202410,14,"87,000",12,개인,개인,2003,숭인로2길 61,37.6103707,127.024274
서울특별시 도봉구 방학동,벽산아파트2,59.581,202410,14,"41,900",5,개인,개인,1998,시루봉로5길 48,37.6588078,127.0252572
서울특별시 도봉구 쌍문동,현대1,84.66,202410,14,"49,000",14,개인,개인,1990,해등로 242-12,37.6585638,127.031201
서울특별시 도봉구 창동,새로움아파트,69.25,202410,14,"37,500",9,개인,개인,2012,도봉로 588-5,37.6572006,127.0403925
서울특별시 노원구 공릉동,풍림아파트A,59.94,202410,14,"59,600",1,개인,개인,2001,섬밭로 139,37.6291633,127.0668178
서울특별시 성북구 정릉동,정릉힐스테이트1차,84.823,202410,14,"73,800",4,개인,개인,2007,북악산로 831,37.6002005,127.0175239
서울특별시 도봉구 도봉동,한신,84.94,202410,14,"52,700",1,개인,개인,1995,마들로 859-19,37.6857362,127.0480605
서울특별시 노원구 상계동,노원센트럴푸르지오,59.996,202410,14,"82,000",25,개인,개인,2021,수락산로 12,37.6651725,127.0747245
서울특별시 노원구 하계동,건영,53.14,202410,14,"51,000",13,개인,개인,1988,섬밭로 229,37.6354449,127.0642439
서울특별시 구로구 신도림동,우성2,84.82,202410,14,"93,000",9,개인,개인,1996,신도림로 105,37.5121762,126.8854806
서울특별시 영등포구 영등포동7가,여의휴젠느,36.85,202410,14,"45,000",11,개인,개인,2018,국회대로56길 13,37.5241602,126.9098694
서울특별시 강서구 방화동,마곡중앙하이츠아파트,39.58,202410,14,"36,000",2,개인,개인,1994,양천로6길 28,37.5707047,126.8067603
서울특별시 금천구 시흥동,와이즈플레이스,14.22,202410,14,"9,300",17,개인,개인,2012,시흥대로 236,37.455006,126.9009882
서울특별시 영등포구 대림동,현대3차,140.54,202410,14,"103,500",13,개인,개인,1998,도신로 31,37.5055322,126.8956135
서울특별시 동작구 상도동,e편한세상상도노빌리티,84.8746,202410,14,"112,000",2,개인,개인,2018,만양로 6,37.5052781,126.9481146
서울특별시 금천구 시흥동,삼익,59.86,202410,14,"48,250",5,개인,개인,1999,독산로50길 89,37.4632778,126.9094469
서울특별시 구로구 고척동,센츄리,84.56,202410,14,"64,000",14,개인,개인,1994,중앙로12길 12,35.7955855,126.8987333
서울특별시 구로구 항동,하버라인3단지,84.88,202410,14,"79,250",3,개인,개인,2019,항동로 43,37.479003,126.8242742
서울특별시 동작구 사당동,신동아5,114.68,202410,14,"117,000",19,개인,개인,1998,동작대로29길 118,37.4910225,126.9768668
서울특별시 강서구 내발산동,마곡수명산파크5단지,59.87,202410,14,"85,800",9,개인,개인,2008,수명로2길 105,37.5519892,126.827068
서울특별시 구로구 구로동,구일우성,59.44,202410,14,"49,300",22,개인,개인,1998,구일로2길 60,37.4902839,126.8769157
서울특별시 구로구 구로동,주공1,84.87,202410,14,"83,000",4,개인,개인,1986,구일로4길 65,37.4935965,126.8754988
서울특별시 구로구 구로동,한신,44.78,202410,14,"42,750",2,개인,개인,1988,구일로8길 63,37.4964976,126.8736589
서울특별시 구로구 신도림동,동아1,84.908,202410,14,"116,000",10,개인,개인,1999,신도림로 87,37.5110415,126.8829523
서울특별시 구로구 구로동,현대연예인,84.91,202410,14,"63,000",6,개인,개인,1989,구일로4길 46,37.4929859,126.8771135
서울특별시 강서구 가양동,강서한강자이,127.1094,202410,14,"170,000",12,개인,개인,2013,양천로55길 55,37.5664864,126.8491446
서울특별시 동작구 사당동,사당자이,84.49,202410,14,"94,000",3,개인,개인,1999,사당로2가길 102,37.4886965,126.9624448
서울특별시 동작구 사당동,경남아너스빌1차,84.98,202410,14,"85,000",9,개인,개인,1997,사당로9가길 82,37.4882469,126.9678063
서울특별시 동작구 사당동,극동(105),84.32,202410,14,"102,700",9,개인,개인,1993,동작대로29길 119,37.4896386,126.9759403
서울특별시 영등포구 영등포동7가,아크로타워스퀘어,84.65,202410,14,"170,000",26,개인,개인,2017,국회대로54길 10,37.5243938,126.9067528
서울특별시 구로구 고척동,고척파크푸르지오,59.89,202410,14,"84,000",9,개인,개인,2009,중앙로 121,33.2555146,126.5604076
서울특별시 동작구 사당동,케이씨씨,84.7472,202410,14,"96,000",5,개인,개인,2007,사당로20나길 57,37.4812956,126.9736959
서울특별시 동작구 사당동,삼성래미안,114.502,202410,14,"130,000",11,개인,개인,2003,사당로23바길 9,37.4891769,126.9704536
서울특별시 강서구 가양동,가양강나루현대,59.76,202410,14,"83,500",3,개인,개인,1999,양천로 507,37.5607549,126.8569713
서울특별시 구로구 신도림동,대림1,59.88,202410,13,"83,800",13,개인,개인,1999,신도림로 16,37.5058446,126.8805908
서울특별시 동작구 흑석동,청호,59.85,202410,13,"72,500",3,개인,개인,1997,서달로2길 29,37.501322,126.9630931
서울특별시 구로구 개봉동,대상,84.94,202410,13,"51,000",24,개인,개인,1999,개봉로1길 170,37.4823138,126.8497819
서울특별시 동작구 노량진동,우성,124.77,202410,13,"108,000",9,개인,개인,1997,만양로8길 50,37.5096287,126.9478043
서울특별시 영등포구 문래동6가,문래베어스타운,84.9,202410,13,"92,700",20,개인,개인,1997,선유서로 40,37.5191278,126.8852379
서울특별시 영등포구 대림동,보라매 신동아 파밀리에,84.88,202410,13,"93,000",8,개인,개인,2016,디지털로 420,37.4838835,126.8941948
서울특별시 성동구 행당동,대림e-편한세상,84.87,202410,13,"129,500",2,개인,개인,2000,행당로 79,37.5579013,127.0271186
서울특별시 성동구 하왕십리동,센트라스,59.94,202410,13,"141,000",5,개인,개인,2016,왕십리로 410,37.56611,127.0276467
서울특별시 동대문구 장안동,래미안장안,84.774,202410,13,"93,500",16,개인,개인,2003,장한로14길 81,37.5664448,127.072427
서울특별시 동대문구 전농동,전농우성,44.24,202410,13,"47,700",10,개인,개인,1992,사가정로 190,37.5772715,127.0649582
서울특별시 중랑구 망우동,금호어울림(580),84.93,202410,13,"67,200",14,개인,개인,2006,양원역로 18,37.6022195,127.1092696
서울특별시 동대문구 제기동,안암골벽산,84.98,202410,13,"88,500",19,개인,개인,2003,약령시로 25,37.5834525,127.0319102
서울특별시 동대문구 청량리동,미주,101.65,202410,13,"107,000",15,개인,개인,1978,약령시로 147,37.5839304,127.0468075
서울특별시 용산구 도원동,삼성래미안,59.94,202410,13,"119,000",17,개인,개인,2001,새창로 70,37.538296,126.955317
서울특별시 중랑구 면목동,용마산모아엘가파크포레,84.9,202410,13,"88,500",7,개인,법인,2023,용마산로84길 9-16,37.5855042,127.0953847
서울특별시 용산구 이촌동,이촌코오롱(A),59.82,202410,13,"164,000",7,개인,개인,1999,이촌로87길 21,37.5200745,126.9779378
서울특별시 동대문구 답십리동,래미안위브,59.97,202410,13,"120,000",9,개인,개인,2014,답십리로 130,37.5720374,127.053952
서울특별시 중랑구 신내동,신내 데시앙포레,59.89,202410,13,"62,500",2,개인,개인,2013,신내역로 165,37.6152512,127.1100427
서울특별시 성동구 금호동3가,두산,116.81,202410,13,"126,000",7,개인,개인,1994,동호로 100,37.5605514,127.0057072
서울특별시 강남구 세곡동,세곡푸르지오,84.83,202410,13,"142,000",1,개인,개인,2012,자곡로 21,37.4667789,127.0929671
서울특별시 송파구 가락동,헬리오시티,59.96,202410,13,"203,000",19,개인,개인,2018,송파대로 345,37.497519,127.1072265
서울특별시 강남구 자곡동,강남자곡 힐스테이트,59.93,202410,13,"104,000",7,개인,개인,2015,자곡로3길 21,37.4712792,127.0886878
서울특별시 송파구 가락동,헬리오시티,84.95,202410,13,"245,000",7,개인,개인,2018,송파대로 345,37.497519,127.1072265
서울특별시 송파구 풍납동,강변현대,83.19,202410,13,"86,000",2,개인,개인,1991,한가람로 402,37.5339084,127.111563
서울특별시 송파구 방이동,올림픽선수기자촌2단지,135.99,202410,13,"307,000",9,개인,개인,1988,양재대로 1218,37.5175612,127.1363717
서울특별시 강북구 미아동,에스케이북한산시티,59.98,202410,13,"59,900",12,개인,개인,2004,솔샘로 174,37.6179756,127.0126309
서울특별시 성북구 동소문동5가,성신여대역솔하임,14.022,202410,13,"20,000",7,개인,개인,2018,보문로40길 11,37.591885,127.0140266
서울특별시 서대문구 남가좌동,DMC파크뷰자이1단지,84.971,202410,13,"135,000",3,개인,개인,2015,가재울미래로 2,37.5722576,126.9178374
서울특별시 은평구 응암동,힐스테이트녹번역,51.78,202410,13,"87,000",8,개인,개인,2022,은평로 240,37.6006822,126.9344324
서울특별시 강서구 화곡동,우장산롯데캐슬,85,202410,13,"106,000",16,개인,개인,2003,공항대로 382,37.5556196,126.8482376
서울특별시 강서구 화곡동,"우장산아이파크,이편한세상",84.97,202410,13,"128,000",5,개인,개인,2008,강서로 266,37.5493543,126.8387658
서울특별시 강서구 등촌동,주공3,58.14,202410,13,"77,500",9,개인,개인,1995,강서로56나길 37,37.5616414,126.8411116
서울특별시 은평구 역촌동,역촌센트레빌,84.89,202410,13,"66,000",1,개인,개인,2011,갈현로3나길 22,37.6024344,126.9068454
서울특별시 강서구 염창동,무학,59.38,202410,13,"76,000",7,개인,개인,1999,양천로77길 45,37.5513945,126.8765575
서울특별시 서대문구 남가좌동,DMC파크뷰자이1단지,84.971,202410,13,"130,000",22,개인,개인,2015,가재울미래로 2,37.5722576,126.9178374
서울특별시 서대문구 남가좌동,DMC파크뷰자이1단지,120.492,202410,13,"172,000",25,개인,개인,2015,가재울미래로 2,37.5722576,126.9178374
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,84.97,202410,12,"115,000",6,개인,개인,2020,남부순환로83길 47,37.5178709,126.8442226
서울특별시 마포구 공덕동,래미안공덕4차,83.42,202410,12,"145,000",3,개인,개인,2005,마포대로11길 50,37.5503217,126.9511515
서울특별시 서대문구 북아현동,두산,59.96,202410,12,"90,000",12,개인,개인,1999,이화여대8길 62,37.5591787,126.9501091
서울특별시 강서구 염창동,강변코아루,114.78,202410,12,"110,000",4,개인,개인,2007,양천로71길 54,37.5532965,126.8734561
서울특별시 강서구 염창동,태진한솔,58.87,202410,12,"71,000",6,개인,개인,1994,공항대로71길 54,37.54913,126.8740253
서울특별시 강서구 염창동,e편한세상염창,55.0323,202410,12,"85,300",10,개인,개인,2019,공항대로 583,37.5490146,126.8707483
서울특별시 양천구 신월동,신월시영,50.67,202410,12,"54,750",8,개인,개인,1988,신월로 99,37.5179066,126.8340997
서울특별시 양천구 신월동,롯데캐슬,84.984,202410,12,"98,300",3,개인,개인,2014,중앙로29길 61,37.5187536,126.8475713
서울특별시 마포구 노고산동,현대벤처빌,31.57,202410,12,"26,500",18,개인,개인,2002,백범로 10,37.5536587,126.9367613
서울특별시 양천구 신월동,롯데캐슬,59.747,202410,12,"88,000",7,개인,개인,2014,중앙로29길 61,37.5187536,126.8475713
서울특별시 강서구 등촌동,주공3,58.14,202410,12,"81,500",15,개인,개인,1995,강서로56나길 37,37.5616414,126.8411116
서울특별시 서대문구 남가좌동,DMC래미안클라시스,84.95,202410,12,"91,800",7,개인,개인,2000,증가로 191,37.5779334,126.9165623
서울특별시 마포구 망원동,마포월드컵제이스카이,59.97,202410,12,"73,000",4,개인,개인,2021,방울내로11길 38,37.5625846,126.9036326
서울특별시 은평구 진관동,은평뉴타운기자촌11단지,59.88,202410,12,"68,500",9,개인,개인,2015,연서로46길 7,37.6363228,126.9346539
서울특별시 마포구 토정동,한강삼성,59.76,202410,12,"117,500",14,개인,개인,1997,토정로32길 11,37.5395503,126.9412635
서울특별시 서대문구 남가좌동,DMC에코자이,84.978,202410,12,"119,500",14,개인,개인,2019,거북골로 84,37.5772487,126.9190219
서울특별시 양천구 신정동,주건드림빌,79.19,202410,12,"59,000",3,개인,개인,2004,은행정로13길 3,37.5246761,126.858747
서울특별시 서대문구 남가좌동,DMC센트럴아이파크,84.95,202410,12,"110,000",2,개인,개인,2018,증가로 150,37.5791313,126.9206681
서울특별시 서대문구 홍은동,홍은미성,127.33,202410,12,"81,000",9,개인,개인,1985,연희로41길 114,37.593718,126.9353278
서울특별시 강서구 화곡동,강서힐스테이트,128.81,202410,12,"153,000",11,개인,개인,2015,우현로 67,37.5467405,126.8400355
서울특별시 은평구 신사동,현대2,84.83,202410,12,"56,000",14,개인,개인,1994,가좌로 344,37.5979254,126.9071079
서울특별시 마포구 도화동,현대홈타운,113.25,202410,12,"119,000",2,개인,개인,2000,새창로8길 72,37.5377841,126.9517874
서울특별시 서대문구 홍제동,성원,55.35,202410,12,"54,800",10,개인,개인,1998,모래내로 430,37.5836695,126.9428865
서울특별시 서대문구 홍제동,홍제현대,60.81,202410,12,"65,000",1,개인,개인,1992,통일로39가길 57,37.5889949,126.9413986
서울특별시 마포구 아현동,마포래미안푸르지오4단지,84.5978,202410,12,"200,000",20,개인,개인,2014,마포대로 195,37.5555928,126.9536568
서울특별시 서대문구 북가좌동,신일해피트리,84.98,202410,12,"77,000",1,개인,개인,2005,수색로 147-1,37.575046,126.9044485
서울특별시 송파구 잠실동,트리지움,59.88,202410,12,"210,000",5,개인,개인,2007,잠실로 62,37.5098873,127.0895702
서울특별시 송파구 문정동,건영1,84.39,202410,12,"112,000",1,개인,개인,1996,새말로8길 12,37.4816693,127.1257133
서울특별시 강남구 개포동,개포주공5단지,53.98,202410,12,"240,000",9,개인,개인,1983,삼성로4길 17,37.4876225,127.0685038
서울특별시 강남구 청담동,청담자이,89.115,202410,12,"419,000",31,개인,개인,2011,영동대로138길 12,37.5236009,127.0571953
서울특별시 송파구 가락동,헬리오시티,84.99,202410,12,"233,000",27,개인,개인,2018,송파대로 345,37.497519,127.1072265
서울특별시 관악구 봉천동,e편한세상서울대입구2차,84.31,202410,12,"121,000",12,개인,개인,2020,참숯1길 19,37.4779026,126.9418513
서울특별시 강남구 도곡동,도곡우성아파트,84.83,202410,12,"203,000",7,개인,개인,1986,남부순환로363길 49,37.4881978,127.0371153
서울특별시 관악구 봉천동,관악드림(삼성),84.96,202410,12,"95,000",10,개인,개인,2003,성현로 80,37.4897675,126.95062
서울특별시 관악구 봉천동,관악푸르지오,84.75,202410,12,"95,000",18,개인,개인,2004,관악로30길 27,37.4860127,126.9618587
서울특별시 관악구 봉천동,관악푸르지오,59.58,202410,12,"83,000",24,개인,개인,2004,관악로30길 27,37.4860127,126.9618587
서울특별시 구로구 구로동,현대연예인,44.17,202410,12,"37,700",5,개인,개인,1989,구일로4길 46,37.4929859,126.8771135
서울특별시 구로구 신도림동,동아1,84.908,202410,12,"123,000",25,개인,개인,1999,신도림로 87,37.5110415,126.8829523
