정류소명,경도,위도
흑석동주민센터,126.9664605,37.50586692
대방중학교,126.9144839,37.49549219
상도감리교회.보건소,126.9413119,37.50549486
수도여고.남부수도사업소,126.9152513,37.49355475
동작구민체육센터.기상청,126.9172421,37.4942401
동작구민체육센터.기상청,126.9171797,37.49441397
수도여고.남부수도사업소,126.9148816,37.49387742
대방중학교,126.9145762,37.49553129
정금마을,126.981166,37.49393266
경동아파트,126.9537175,37.50948414
동양중학교,126.9548037,37.50911421
극락정사,126.9518057,37.50804792
흑석역,126.9623026,37.50920115
중앙대병원,126.9603642,37.50743565
상도역1번출구,126.9478369,37.50258556
봉천고개관악현대아파트,126.9566012,37.49134514
동작대교(가상),126.9797337,37.50511884
상도3동주민센터,126.9298934,37.49950352
양녕청년주택,126.9361666,37.49667945
두산위브아파트,126.9708755,37.48487779
서울교(가상),126.9159846,37.52034469
보라매역.동작세무서,126.9201907,37.49923085
여의교(가상),126.9279151,37.51551756
보라매역.동작세무서,126.9202294,37.49799255
한강대교(가상),126.9571941,37.51411978
신남성초교입구,126.9645406,37.48770913
삼호.오네뜨아파트,126.9653451,37.48660372
사당5동주민센터,126.9674932,37.48507374
구로디지털단지역,126.9024471,37.4839346
구로디지털단지역,126.9024669,37.48397701
사당자동차학원,126.9832946,37.47130059
사당역,126.9817224,37.47482331
서울미술고.인헌중고,126.9655544,37.47646634
낙성대입구,126.9618757,37.47790968
행운동주민센터,126.956869,37.47984444
서울대입구역5번출구,126.9510142,37.48162815
KT관악지점,126.9471913,37.48203902
봉천역.관악초등학교,126.9431519,37.48244034
KT&G관악지점,126.9373129,37.48447547
신림사거리.신림역,126.9278542,37.48414928
남부초등학교,126.9220448,37.48340202
호림박물관,126.9183766,37.48272316
난곡입구,126.915723,37.482237
관악구보훈회관.신림푸르지오,126.9112397,37.48136167
천주교성령봉사회관.등불교회,126.9079579,37.48075541
KT구로지사,126.9049986,37.48026467
난곡입구,126.9161388,37.48193997
남서울중학교.성보중고등학교,126.9210109,37.48281955
신림사거리.신림역,126.9280626,37.4838178
KT&G관악지점,126.936125,37.484533
봉천역.관악초등학교,126.9431154,37.48205514
KT관악지점,126.9484611,37.48148289
봉천사거리,126.9545838,37.48036847
낙성대동,126.9573911,37.47927478
낙성대입구,126.9608875,37.47784448
인헌중고.서울미술고,126.966624,37.47565344
예술인마을.사당초등학교,126.9738847,37.47593684
남서울농협남현동지점,126.9773009,37.47637096
서울대학교,126.9479523,37.46674146
서울대학교,126.9488427,37.46685391
서울여상.서울문영여중고앞,126.9533001,37.47316048
관악구청,126.9524978,37.47798198
봉천사거리.봉천중앙시장,126.9542258,37.48288738
봉원중학교.행운동우성아파트,126.9559129,37.48490109
관악푸르지오아파트,126.9581661,37.48770344
성현동동아아파트,126.9577326,37.48840165
봉원중학교.행운동우성아파트,126.9553358,37.48485803
봉천사거리.봉천중앙시장,126.9538387,37.48315455
관악구청,126.9521876,37.47934713
관악경찰서.관악소방서,126.952572,37.475253
서울여상.서울문영여중고앞,126.952845,37.473002
신림중.삼성고.관악아트홀·도서관,126.9443922,37.4703797
서울산업정보학교.삼성교,126.9411248,37.47101429
신성초등학교,126.9374234,37.47107797
서울대벤처타운역1번출구,126.9336863,37.47320697
쑥고개입구,126.9374951,37.47619171
서원역1번출구,126.9323857,37.47864981
신림사거리,126.9300715,37.48192579
신림동별빛거리입구,126.929632,37.48584789
당곡역.보라매공원.보라매병원,126.9276206,37.49044181
당곡역2번출구.롯데백화점관악점,126.9274853,37.49000924
신림동별빛거리입구,126.9290604,37.48641518
신림사거리,126.9296378,37.4827671
서원역,126.932723,37.47791856
서림동주민센터.신화단지,126.93639,37.47558025
서울대벤처타운역.삼성동시장,126.9329597,37.47271275
대학동고시촌입구,126.938381,37.470538
서울산업정보학교.삼성교,126.9420277,37.47057382
관악산입구.관악아트홀·중앙도서관,126.9468707,37.46775787
당곡역.당곡사거리.롯데백화점,126.9270747,37.49100414
사당역4번출구,126.981359,37.47554085
남현동홈플러스앞,126.98253,37.472373
남태령역,126.987784,37.46557
낙성대입구,126.9579938,37.47829314
삼성동주민센터,126.9330212,37.47000561
미림고개,126.9319829,37.46811289
미림여고.미림여자정보과학고,126.931333,37.465641
신우초등학교,126.93169,37.462487
삼성산성지,126.929865,37.458825
산장아파트,126.927725,37.459955
삼성산주공아파트,126.925109,37.461345
산복터널.관악산휴먼시아2단지,126.922015,37.458697
산복터널.관악산휴먼시아2단지,126.9225758,37.45908122
삼성산주공아파트,126.925091,37.46110627
산장아파트,126.9275003,37.45979614
삼성산성지,126.9298864,37.45861275
신우초등학교,126.9319561,37.46241072
미림여고.미림여자정보과학고,126.9316212,37.46511295
미림고개.고시촌입구,126.9320993,37.46779222
서울대벤처타운역,126.9335915,37.47069295
쑥고개,126.9403975,37.47853539
e편한세상서울대입구아파트,126.942829,37.47953218
영락고교.영락의료과학고,126.9456223,37.47921263
생모리츠타운,126.9477587,37.47905017
관악구청,126.9507974,37.47872711
생모리츠타운,126.9476681,37.4792461
영락고교.영락의료과학고,126.9456414,37.47939646
e편한세상서울대입구아파트,126.9429334,37.47973045
쑥고개,126.9401212,37.47862692
은천교,126.9358192,37.48627418
봉일시장,126.9387053,37.48618479
은천초등학교,126.9424345,37.48608434
두산.벽산아파트.서울관광고등학교,126.9452561,37.48678625
현대시장앞,126.947932,37.486735
관악동부센트레빌아파트앞,126.9519972,37.48623951
중앙동성당앞,126.9546625,37.48580383
중앙동성당앞,126.9551938,37.48592342
관악동부센트레빌아파트앞,126.9513016,37.48647441
벽산.두산아파트.서울관광고등학교,126.9451745,37.48696463
은천초등학교,126.9424483,37.48632002
봉일시장,126.9389873,37.48626234
은천교,126.9355505,37.48648873
신림청소년독서실.신림체육센터,126.914797,37.480922
난곡우체국사거리,126.9156014,37.47718901
신일교회앞,126.916765,37.47545314
세이브마트앞,126.918037,37.47385703
남강중고등학교입구,126.9195219,37.47225742
우림시장.난곡보건분소,126.9200007,37.47054713
난우중학교입구,126.9205408,37.46669197
신림복지관앞,126.9196774,37.46528249
신림복지관앞,126.919495,37.465357
난우중학교입구,126.920348,37.467392
우림시장.난곡보건분소,126.9197418,37.47066711
남강중고등학교입구,126.9191422,37.47255579
세이브마트앞,126.9174337,37.47395794
신일교회앞,126.916574,37.475399
난곡우체국사거리,126.9154306,37.47698086
신림청소년독서실.신림체육센터,126.9146625,37.4803153
KT구로지사,126.9053999,37.48127456
골목시장앞,126.90538,37.48150941
조원동주민센터,126.9074142,37.48343588
조원동주민센터,126.9070563,37.48318442
신대방역,126.9130032,37.48657947
신대방역,126.9126962,37.48667002
보라매공원입구,126.9174897,37.4891229
보라매공원입구,126.9178011,37.48943527
보라매갑을아파트,126.9220386,37.48964863
롯데관악점,126.9251647,37.48972623
롯데관악점,126.9257071,37.49012978
당곡역,126.9270622,37.48929951
당곡중학교,126.9305421,37.48808499
당곡중학교,126.9319169,37.48794857
봉현초등학교,126.9554673,37.49071575
동아아파트105동앞,126.9554144,37.49052765
관악드림타운115동,126.9527939,37.49052213
관악드림타운115동,126.9530109,37.49014453
관악드림타운북문,126.9512768,37.49160078
관악드림타운북문,126.9510801,37.49154407
구암중학교,126.9483402,37.49246419
구암중학교,126.9484647,37.49228629
벽산아파트.적십자남부봉사관,126.946532,37.492953
벽산아파트.적십자남부봉사관,126.9461602,37.49305337
벽산블루밍벽산아파트303동앞,126.9443687,37.4919398
구로디지털단지역,126.9026876,37.48382402
현대시장,126.9478365,37.48688113
서울대입구역,126.9527298,37.48011095
신봉초등학교입구,126.9468252,37.48419001
구암초등학교,126.9461217,37.48918809
은천동벽산블루밍아파트105동,126.9458637,37.48936819
은천동두산아파트3단지,126.9465537,37.48435883
봉일시장,126.9372434,37.48507287
봉천역,126.9421197,37.48323621
현대시장,126.9465909,37.48767895
현대시장,126.9465204,37.48744026
관악우체국.에이치플러스양지병원,126.933157,37.48484806
관악우체국.에이치플러스양지병원,126.9331483,37.48445247
보라매삼성아파트.모자원고개,126.9273976,37.4945144
조원동기점,126.9061605,37.48357472
관악산휴먼시아.신림푸르지오2차,126.9195227,37.46038114
관악산휴먼시아아파트1단지입구,126.9219633,37.46092763
관악산휴먼시아아파트1단지입구,126.9216301,37.46099299
난향동주민센터,126.919167,37.461001
서울대정문,126.9483889,37.46573471
법대.사회대입구,126.9489902,37.46279828
자연대.행정관입구,126.9488328,37.46027459
농생대,126.949167,37.45716298
공대입구,126.9498438,37.45493101
신소재,126.9502262,37.45349631
제2공학관,126.9520773,37.4487952
유회진학술정보관.제1공학관,126.952595,37.451283
유전공학연구소.반도체공동연구소,126.9539021,37.45401037
교수회관입구,126.9553488,37.45607086
관악사삼거리,126.9567263,37.46078806
국제대학원,126.9553135,37.46417722
수의대입구.보건대학원앞,126.9546291,37.46612351
경영대.행정대학원,126.952053,37.466135
경영대.행정대학원,126.9509996,37.46580585
수의대입구.보건대학원앞,126.9546455,37.46583771
국제대학원,126.9549273,37.46370892
관악사삼거리,126.95666,37.460528
공동기기원,126.9544666,37.45511895
유전공학연구소.반도체공동연구소,126.9535516,37.45374769
에너지자원연구소,126.9522142,37.45359525
공대입구,126.9498964,37.455364
농생대,126.9493877,37.45711284
자연대.행정관입구,126.948956,37.45998981
문화관입구,126.9494504,37.46148685
법대.사회대입구,126.9490724,37.46326054
서울대정문,126.9486358,37.46537547
우방아파트,126.919247,37.489233
은천성결교회,126.9214263,37.48832724
남부초교후문,126.9226406,37.48671975
봉림교,126.9245167,37.48477707
봉림교,126.9246318,37.48497178
남부초교후문,126.9222367,37.48644918
청담고시원,126.9399509,37.47166122
우리슈퍼,126.9393707,37.47228457
명호고시원,126.9388609,37.47331944
동작마트,126.9383562,37.47428155
제일성도교회,126.9404393,37.47483346
삼양슈퍼,126.9420666,37.47510398
금성마트용천사,126.9428078,37.47502927
삼양슈퍼,126.9421136,37.47493431
제일성도교회,126.940479,37.47465776
동작마트,126.9380335,37.47493912
고시촌입구,126.9376643,37.47054894
대학동치안센터,126.9376455,37.4690418
대학동노인정,126.93757,37.46735
금호타운아파트,126.9376595,37.46573961
금호타운아파트,126.9378291,37.46571041
대학동노인정,126.9376869,37.46715911
대학동치안센터,126.9377736,37.46893795
서울대입구역,126.952444,37.48070059
청림동현대아파트,126.957561,37.491334
청림동현대아파트,126.959384,37.491948
보성운수기종점,126.9190213,37.46412676
난곡공영차고지,126.918963,37.463938
한남운수대학동차고지,126.9398176,37.47037897
한남운수대학동차고지,126.9396935,37.47019391
제2공학관,126.9521426,37.44808487
건설환경종합연구소앞,126.9496964,37.44720025
봉일시장,126.9372877,37.48553253
보라매공영주차장,126.9342323,37.48870449
당곡중고교,126.9340425,37.49112294
연희빌라,126.933808,37.49258265
재넘이고개,126.9353673,37.49282816
연희빌라,126.9337389,37.49252898
당곡중고교,126.9339322,37.49113759
보라매공영주차장,126.9341339,37.48872606
신림사거리.신림역,126.928276,37.4841991
신사동주민센터.신사시장,126.9178057,37.4855926
건영유치원,126.914592,37.48504959
신대방역,126.9136841,37.48644841
난곡사거리,126.914462,37.483037
난곡사거리,126.9142384,37.48276753
신대방역,126.9134841,37.48636536
신사시장.평화교회,126.9138803,37.48446792
신사시장.선한이웃교회,126.914038,37.48452751
신림청소년독서실.신림체육센터,126.9148714,37.48044339
신사동진양빌딩앞,126.9146116,37.48769406
호림박물관,126.9186189,37.48236721
보성운수차고지맞은편,126.9192632,37.46467082
조원아파트,126.90782,37.484088
성원홈아파트,126.9344142,37.49023106
성원홈아파트,126.9343,37.49020396
신림빗물펌프장,126.9076302,37.48477405
봉천사거리.위버폴리스,126.9535723,37.48279341
서원동승리교앞,126.9299073,37.48158628
서울난향초등학교.난향동주민센터,126.9188889,37.46273678
은천길입구,126.9336113,37.48664758
대학동샘말공원,126.9383465,37.46513827
서울대학교.치과병원.동물병원,126.9520816,37.46927442
서울대학교.치과병원.동물병원,126.951937,37.470034
신림2교,126.93678,37.477526
서울대학교,126.9496319,37.46766096
신림역2번출구,126.9298972,37.48332204
벽산블루밍아파트종점,126.944636,37.492105
청림동현대아파트입구,126.9574134,37.49107487
아카시아마을.민방위교육장,126.911063,37.47207654
난향동공영차고지,126.9189073,37.46347841
청림동푸르지오아파트121동앞,126.9606641,37.48558671
보명사.법화사,126.9248319,37.47607349
현대아파트후문,126.9304689,37.47525514
GS편의점.소망유통,126.9686577,37.46931873
국사봉,126.941744,37.491065
봉천역,126.940901,37.48359028
뉴서울아파트,126.9111256,37.47141702
푸르지오122동,126.9596642,37.4860982
승산밝은빛교회.구무림비디오,126.9242273,37.47572798
코사마트,126.9302023,37.47621916
인수당약국,126.9681362,37.47016743
벽산아파트후문.만물슈퍼,126.9418504,37.49078823
신협,126.9465738,37.48319505
쌍용아파트후문,126.9117542,37.47267719
관악로입구,126.9580221,37.48642653
한마음슈퍼,126.9234985,37.47531751
미성빌라,126.9302988,37.47707707
우리현대마트,126.9675399,37.47107829
우리슈퍼,126.9421119,37.49038376
두산아파트입구,126.9468248,37.484773
벽산아파트501동.적십자센터,126.9465804,37.49290535
신라놀이터,126.9125495,37.47324818
충남슈퍼.생각대로통신,126.9227888,37.47491876
혜성세탁소,126.9303877,37.47769609
동인약국.인헌중고입구,126.9669822,37.47197203
수정슈퍼,126.942101,37.48980254
현대시장,126.9469476,37.48707357
벽산아파트,126.9438939,37.49229316
두영아파트,126.913775,37.47429887
삼성산주공정문,126.914873,37.480443
서울대입구역2호선,126.953836,37.48246641
제일교회입구,126.9220871,37.47452632
GS편의점,126.930639,37.47843794
오리사랑,126.9668389,37.47374176
서울관광고등학교,126.9418664,37.48907524
구암초등학교정문,126.9464345,37.48816638
현대홈타운아파트,126.9637778,37.47968636
미성중학교,126.9131844,37.4755708
삼성산주공307동앞,126.9273355,37.46171592
관악프라자,126.9547331,37.48357602
남강중고등학교입구,126.9213944,37.47414559
동산교회,126.9297927,37.47900154
인헌연세약국,126.9667445,37.47506636
산성교회,126.9415478,37.48867229
방앗간,126.9460929,37.48997114
낙성대역,126.9624207,37.47779001
라이프아파트,126.9136959,37.47717334
2단지종합상가,126.9263183,37.46357741
애동유치원,126.9202354,37.47426917
서강약국,126.9281245,37.47947091
인헌시장입구,126.965772,37.47542833
경천교회,126.9404797,37.48802746
대학원생활관,126.9573923,37.46233612
성현동주민센터,126.947285,37.489861
사랑의병원,126.9564304,37.47962441
신림고등학교,126.9160901,37.47768059
203동앞,126.9264977,37.4644447
관악로입구,126.9577949,37.48627596
세이브마트,126.9188188,37.47417629
동부아파트,126.9284314,37.48130124
파리바게트.낙성대지하철,126.9643768,37.47614384
국회단지입구,126.9393195,37.48659952
학부생활관,126.9580725,37.46375062
구암어린이집앞,126.9476358,37.49095584
낙성대역,126.9626593,37.47787569
난곡터널,126.9183862,37.47797956
광신고등학교.주공1단지,126.9271072,37.46602865
우성아파트103동,126.9592458,37.48609174
난우초등학교,126.9177304,37.47594711
삼모타워앞.건강보험관악지사,126.9284597,37.48240061
인헌초등학교,126.9617606,37.47710724
은천교앞,126.935882,37.48640037
BK국제관,126.9578693,37.4654239
관악드림타운2단지,126.9469498,37.49193954
현대홈타운아파트,126.9634797,37.47912966
갑을아파트,126.9220552,37.4897535
신원동치안센터,126.9270326,37.47909088
유완약국.성림교회,126.9300505,37.46681692
행운동우성아파트109동앞,126.9612179,37.48529034
신림고등학교,126.9160755,37.47789664
낙성대입구,126.9599796,37.47780813
신림성모성당앞,126.9326665,37.48707441
가족생활동,126.9577738,37.46697675
롯데백화점,126.9244827,37.49042787
삼성전자,126.9310842,37.46769431
신림청소년독서실.신림체육센터,126.9148759,37.48049969
낙성대동시장입구,126.9575345,37.47875434
관악우체국,126.9341383,37.48514319
신림고등학교,126.9168167,37.47798108
신림사거리.신원시장,126.9273006,37.48370921
삼성동시장,126.9316311,37.46920398
난곡사거리,126.9144634,37.48230119
신림역,126.9296507,37.48548832
인헌아파트,126.9612872,37.46802075
서울대벤처타운역.삼성동시장입구,126.9332126,37.47185504
동부아파트,126.9282143,37.48132003
낙성대역,126.9648558,37.47632106
당곡역.당곡사거리,126.9287658,37.48873105
서울융합과학교육원,126.9579992,37.46872249
은천교입구,126.9342753,37.4868363
은천교입구,126.9341378,37.4869018
삼성아파트,126.9273819,37.49457729
조원경로당,126.90827,37.48353917
서강약국,126.9279662,37.47947352
인헌연세약국,126.9668226,37.47484832
낙성대공원.관악복합평생교육센터,126.9587715,37.4722001
신도브래뉴.구펭귄아파트,126.9110455,37.48421129
동산교회,126.929898,37.47877903
오리사랑,126.9666848,37.47368455
봉일시장,126.9386238,37.48618881
낙성대입구,126.9595879,37.47874515
낙성대현대아파트,126.9591501,37.47487295
성지빌딩,126.9308322,37.47861197
펭귄시장,126.9123578,37.4835748
동인약국.인헌중고입구,126.9668511,37.47191522
국회단지입구,126.9394213,37.4865356
인헌초등학교,126.9591594,37.47658776
난곡사거리,126.914064,37.48251537
우리현대마트,126.9673568,37.47112059
경천교회,126.9405544,37.4879473
낙성대입구,126.9594607,37.4775169
신림체육센터,126.9145994,37.48101308
서림동주민센터,126.9349783,37.47485311
인수당약국,126.9677946,37.47044307
산성교회,126.941601,37.48859121
신원동치안센터,126.9262097,37.47922564
현대아파트109동,126.9333136,37.47487348
개미유통,126.9668429,37.46998685
서울관광고등학교,126.941975,37.48904105
낙성대역,126.9619752,37.47707918
서울대호암교수회관,126.9583174,37.46772958
관악세무서,126.9245139,37.47910969
난우초등학교,126.9171837,37.47647388
현대아파트106동,126.9325314,37.47509774
세진아파트,126.9659804,37.46963157
수정슈퍼,126.9421499,37.48956378
낙성대입구,126.9591814,37.4775943
구로디지털단지역,126.9029064,37.48372257
구로디지털단지역,126.9058132,37.48436941
난곡터널,126.9192914,37.4783629
난곡종점,126.9192842,37.46411117
세이브마트,126.9185745,37.47424731
봉천역,126.9414274,37.4835909
은천아파트,126.9651699,37.46930423
우리슈퍼,126.9423213,37.49015138
인헌초등학교,126.9589641,37.47652501
서울대벤처타운역.삼성동시장입구,126.932981,37.47168821
애동유치원,126.9202107,37.47415561
인헌아파트,126.9616845,37.46825915
롯데백화점관악점,126.9249188,37.4897441
롯데백화점관악점,126.9259813,37.49009166
신림역,126.9329882,37.48449815
신림역,126.930756,37.484581
봉천역,126.9441415,37.48199482
봉천역,126.9415037,37.48271209
서울대학교입구전철역,126.951428,37.48159318
신림2동차고지,126.938321,37.470982
신림2동차고지,126.9387687,37.47092776
벽산아파트후문.만물슈퍼,126.9418591,37.49106912
낙성대현대아파트,126.9590657,37.47442505
사당역4번출구A,126.981484,37.47500152
사당역4번출구B,126.9815173,37.4748086
봉천역,126.941712,37.48333412
관악드림타운2단지,126.94696,37.491555
라이프아파트,126.9135636,37.47716694
삼성동시장,126.9314563,37.46916001
남강중고등학교입구,126.9214522,37.47408436
은천아파트,126.9651417,37.46918348
낙성대공원.관악복합평생교육센터,126.9584072,37.47170216
구암어린이집앞,126.947527,37.49108529
미성중학교,126.9130747,37.47560406
삼성전자,126.9310872,37.46790739
제일교회입구,126.9221437,37.4744768
세진아파트,126.9659793,37.46951623
서울융합과학교육원,126.9579845,37.46956436
성현동주민센터,126.947987,37.49002045
두영아파트,126.9136489,37.47434942
유완약국.성림교회,126.9300278,37.46690792
충남슈퍼.생각대로통신,126.9228522,37.47485933
개미유통,126.966852,37.46987962
호암교수회관,126.9583385,37.46845638
현대시장,126.9466523,37.48722392
신라놀이터,126.9124929,37.47331302
광신고등학교.주공1단지,126.9268061,37.46554169
한마음슈퍼,126.9235494,37.47525537
소망유통,126.968401,37.46947004
두산아파트,126.946679,37.48473599
쌍용아파트후문,126.9116693,37.4727366
201동.동신교회,126.9258566,37.46421557
승산밝은빛교회.구무림비디오,126.9242602,37.4756424
군인아파트,126.9686942,37.46896724
호암교수회관,126.9578128,37.46825784
신협,126.946455,37.48321392
뉴서울아파트,126.9110761,37.47151245
3단지종합상가,126.92665,37.46324467
보명사.법화사,126.9248625,37.4759816
가족생활동,126.9576895,37.46636116
봉천역6번출구,126.9435329,37.48321314
아카시아마을.민방위교육장,126.9111579,37.47209914
삼성산주공307동앞,126.9273071,37.46182493
서울대후문.연구공원,126.9577778,37.46510428
봉천역4번출구,126.9415257,37.48358608
삼성산주공아파트정문,126.9257025,37.46121839
학부생활관,126.9577174,37.46314183
대학원생활관,126.9567821,37.46197275
기숙사삼거리,126.956766,37.46046371
제2파워플랜트,126.9495359,37.44919617
건설환경종합연구소,126.9497987,37.44716916
보라매노인복지회관,126.9258907,37.49267792
신한은행앞.롯데백화점,126.92433,37.49052084
벽산아파트,126.9437182,37.49232242
적십자센터,126.9463609,37.49300898
봉림교,126.9269361,37.48368797
서원치안센터.건강보험관악지사,126.9291589,37.48199283
노천강당,126.955328,37.4587949
신림역4번출구,126.9290486,37.48391302
서원역2번출구.서원동성당앞,126.9344657,37.47783639
신림복지관앞,126.9197651,37.46530366
교육개발원입구,127.038482,37.47859
교육개발원입구,127.038748,37.477657
양재역.서초문화예술회관,127.035902,37.48261
양재역.서초문화예술회관,127.036827,37.481927
뱅뱅사거리,127.032432,37.487667
뱅뱅사거리,127.033097,37.486653
래미안아파트.파이낸셜뉴스,127.030405,37.491895
래미안아파트.파이낸셜뉴스,127.030987,37.491087
신분당선강남역,127.0285366,37.49584856
신분당선강남역,127.029112,37.494993
지하철2호선강남역,127.0257426,37.50179584
지하철2호선강남역,127.02637,37.500785
논현역,127.0230319,37.5072265
논현역,127.023728,37.506367
신사역.푸른저축은행,127.020057,37.51411252
신사역,127.020607,37.512972
반포역,127.0118927,37.50841143
반포역,127.0111518,37.50799929
고속터미널,127.005129,37.50629005
고속터미널,127.0039245,37.50584635
신반포역.세화여중고,126.9957194,37.50341813
신반포역.세화여중고,126.9946931,37.50305093
구반포역.세화고등학교,126.9900265,37.50194516
구반포역.세화고등학교,126.9890696,37.50173507
아리랑TV.국립국악원,127.0090806,37.47883642
남태령역,126.9880882,37.46569518
이수역,126.9820742,37.4823317
사당역,126.9821182,37.47423546
총신대입구역.남성사계시장입구앞,126.9823185,37.4875479
경문고등학교,126.9827418,37.49043723
정금마을,126.9827186,37.49330314
염곡마을.서초50플러스센터,127.0508103,37.46112519
염곡마을.서초50플러스센터,127.049474,37.46156275
탑성마을.서초포레스타입구,127.0586887,37.45775851
탑성마을.서초포레스타입구,127.0587253,37.45757153
안골마을.서울언남초등학교,127.0633098,37.45574912
안골마을.서울언남초등학교,127.0631289,37.45571092
샘마을.서울특별시어린이병원,127.0709091,37.45717742
샘마을.서울특별시어린이병원,127.0701063,37.45680172
서초포레스타5단지정문,127.0583817,37.45177819
서초종합체육관,127.0421755,37.45851035
서울추모공원,127.042698,37.45415582
양재동화물터미널,127.036777,37.46012576
양재동화물터미널,127.0370767,37.46020085
서울추모공원,127.0428812,37.45426839
한국소비자원,127.0438335,37.4660903
교대역13번출구,127.0141904,37.49178209
서울교대사거리,127.0150603,37.48732872
지하철2호선교대역2,127.0153818,37.49402421
서초동유원아파트,127.020216,37.49545694
창신교회앞.서리풀노리학교,127.0212302,37.49046802
창신교회.서리풀노리학교,127.0212807,37.49029988
서울교대정문앞,127.0162096,37.48893434
서울교대정문앞,127.016373,37.488798
남부터미널,127.0174997,37.48334911
서울시인재개발원입구,127.0222228,37.48310741
서울시인재개발원.한우리문화센터,127.0217449,37.48265249
서일초등학교,127.0213147,37.48650685
서일초등학교,127.021085,37.48614105
롯데칠성,127.0240036,37.49665727
롯데칠성,127.02522,37.49507739
서초포레스타2단지앞,127.063037,37.455488
래미안에스티지에스,127.0264688,37.49253559
래미안에스티지,127.0259404,37.49311911
서초청소년도서관,127.0285678,37.49267338
서초청소년도서관,127.0288802,37.49262287
서초동신동아아파트,127.0253915,37.49174969
서초2동주민센터서이초등학교,127.0255384,37.49159424
래미안리더스원아파트,127.0275566,37.49021755
추모공원입구,127.0389123,37.4583208
뱅뱅사거리,127.0293962,37.48902322
뱅뱅사거리,127.0298928,37.48881543
서초그랑자이아파트,127.0260375,37.48800136
서초그랑자이아파트,127.0260532,37.48762958
서초구청,127.0307483,37.48427456
서초구청,127.030587,37.48385789
수협서초지점,127.029385,37.493517
서초문화예술정보학교,127.0320162,37.488021
법조단지,127.0129975,37.49638328
교대역10번출구,127.0127809,37.49355375
서초역.서울중앙지법등기국,127.0073275,37.4930992
서초역1번출구,127.0089105,37.49201563
서울중앙지방검찰청,127.006543,37.494768
서울중앙지방검찰청대검찰청,127.006115,37.494383
서초아트자이아파트,127.0108433,37.48585933
서초동삼성아파트,127.0093426,37.48892064
서초유스센터.서초아트자이,127.0105006,37.48548015
서초동삼성아파트,127.0089653,37.48851159
서초3동주민센터,127.0116355,37.48312906
서초3동주민센터,127.0120799,37.48322183
서초동예술의전당,127.012886,37.48168573
서초중학교,127.0085384,37.48360511
서초중학교,127.0088053,37.48338792
서울고등학교,127.0050002,37.48293038
서울고등학교,127.0055791,37.48274743
상문고교,127.0047242,37.48190494
서초동예술의전당,127.0112295,37.47943285
서초동예술의전당,127.0108028,37.47969863
남부터미널.기쁨병원,127.0168662,37.48195789
남부터미널.기쁨병원,127.0176022,37.48173611
남부터미널.한일시멘트,127.0142185,37.48473184
남부터미널,127.0156032,37.48475281
서울교대사거리,127.0146476,37.48738464
서울교대사거리,127.0133427,37.48805071
서울교대사거리,127.0131389,37.48783681
교대역14번출구,127.013952,37.491176
KCC사옥,127.0202807,37.50303405
서초푸르지오써밋,127.0217392,37.50203541
서초푸르지오써밋.롯데캐슬클래식,127.0221683,37.50147583
진흥아파트,127.0237031,37.49772334
진흥아파트,127.0239008,37.49788812
강남역.강남역사거리,127.0266041,37.497784
서초동진흥아파트,127.0227753,37.49657912
서초동유원아파트,127.0197669,37.495758
지하철2호선교대역4출구,127.0158387,37.49447257
법조단지,127.0132447,37.49628501
신논현역.구교보타워사거리,127.0251068,37.5026204
강남역,127.026307,37.5001
잠원한신아파트,127.0100875,37.51650064
래미안신반포리오센트아파트,127.013908,37.51962871
신반포18차아파트,127.0141966,37.52015801
롯데캐슬아파트,127.0155352,37.51969445
롯데캐슬아파트,127.0154198,37.51996389
신반포13차아파트,127.0144014,37.51663954
신반포13차아파트,127.01457,37.517676
신동중학교,127.0132334,37.51559202
신동중학교,127.0130193,37.51549996
논현역7번출구,127.019358,37.51066295
신사역4번출구,127.0196985,37.51498546
신사역5번출구,127.0189942,37.51697853
논현역6번출구,127.019213,37.51029082
논현역4번출구,127.0219545,37.5091091
반포동,127.023498,37.505962
신논현역1번출구,127.023023,37.504227
제일약품사옥,127.0202524,37.50338719
사평역,127.0138855,37.50491756
사평역,127.0158023,37.50381584
디에이치반포라클라스,127.0124492,37.49966282
삼호가든사거리.반포도서관,127.0116013,37.50279745
삼성래미안,126.9951596,37.50285272
서초구민체육센터.심산문화센터,126.9905148,37.49839021
잠원한신아파트,127.009841,37.51679546
잠원성당.아크로리버뷰아파트,127.0066452,37.51368046
잠원성당,127.0069649,37.51347046
뉴코아아울렛,127.0077586,37.50920911
신반포자이아파트,127.0080007,37.50947582
고속터미널,127.0093531,37.50626419
서울지방조달청.서울성모병원,127.0039327,37.49926225
센트럴시티,127.0063361,37.50355544
서울지방조달청.서울성모병원,127.0040911,37.50067457
서울성모병원,127.005482,37.502759
서초구민체육센터.심산문화센터,126.9910969,37.49796057
반포미도아파트앞,127.011583,37.50170172
고속터미널호남선,127.0030788,37.50535171
삼호아파트,126.987806,37.496634
방배사이길,126.990278,37.49332879
방배동삼호아파트,126.9882534,37.49653168
가야메디컬센터,126.9898749,37.49339188
이수교,126.9832689,37.49685663
롯데캐슬헤론아파트,126.9852046,37.49727424
방배동신동아아파트,127.0016995,37.48230781
방배역.방배서리풀이편한세상,126.9964724,37.48358924
내방역2번출구,126.9943844,37.48677537
내방역,126.9940949,37.48662307
